order_id,product_id,quantity,discount,Payment_Mode
527974,3744,2,12%,COD
527974,2735,3,13%,COD
527975,1674,1,10%,COD
527975,3975,3,8%,COD
527976,4126,4,13%,COD
527976,4470,4,7%,COD
527977,2878,1,14%,COD
527977,1275,1,0%,COD
527977,3865,1,0%,COD
527977,3003,3,6%,COD
527977,3194,2,20%,COD
527978,2992,2,6%,COD
527978,1998,4,6%,COD
527978,4938,2,0%,COD
527978,4865,3,0%,COD
527978,1947,4,3%,COD
527979,4402,4,19%,COD
527980,1702,3,6%,COD
527980,3805,3,21%,COD
527980,4171,3,12%,COD
527980,2670,2,10%,COD
527981,2917,3,5%,COD
527982,2717,2,9%,COD
527982,4784,1,2%,COD
527983,3440,2,12%,COD
527983,2299,1,0%,COD
527983,1154,3,5%,COD
527984,4045,2,0%,COD
527984,2503,3,15%,COD
527984,4565,1,22%,COD
527985,2879,3,26%,COD
527985,2463,2,14%,COD
527985,2788,2,8%,COD
527985,2752,3,18%,COD
527986,3617,1,13%,COD
527986,4063,2,10%,COD
527986,3077,3,7%,COD
527986,1583,1,9%,COD
527986,1412,4,0%,COD
527987,2070,1,4%,COD
527987,1473,1,4%,COD
527987,1562,3,0%,COD
527988,2699,1,5%,COD
527988,2632,1,3%,COD
527988,3551,2,0%,COD
527988,3083,3,10%,COD
527988,4984,1,17%,COD
527989,2218,2,29%,COD
527989,4905,3,15%,COD
527989,3357,1,2%,COD
527989,3141,2,0%,COD
527989,1691,1,12%,COD
527990,4784,4,7%,COD
527990,2164,4,0%,COD
527990,2827,2,10%,COD
527991,4908,4,11%,COD
527992,4750,1,15%,COD
527992,3092,4,9%,COD
527992,2058,2,6%,COD
527992,4105,1,4%,COD
527992,2390,1,8%,COD
527993,4408,1,5%,COD
527994,4686,1,14%,COD
527994,2197,2,19%,COD
527994,1399,4,0%,COD
527995,2780,3,0%,COD
527995,4774,2,1%,COD
527996,3883,3,0%,COD
527996,4546,1,5%,COD
527997,3377,2,0%,COD
527998,3807,2,9%,COD
527999,3780,2,5%,COD
527999,2163,1,7%,COD
527999,4641,1,0%,COD
528000,2495,3,19%,COD
528000,3784,2,10%,COD
528000,3026,1,1%,COD
528000,3355,4,7%,COD
528000,2621,4,0%,COD
528001,1458,1,17%,COD
528001,2708,2,14%,COD
528001,4846,3,9%,COD
528001,2781,2,2%,COD
528002,4992,1,10%,COD
528002,3068,2,4%,COD
528002,4062,4,14%,COD
528003,4232,1,0%,COD
528003,2728,4,1%,COD
528004,2569,3,23%,COD
528004,4678,4,1%,COD
528004,3507,1,2%,COD
528005,3026,3,8%,COD
528005,4928,4,0%,COD
528005,4399,4,14%,COD
528006,2799,4,0%,COD
528006,4664,4,23%,COD
528006,4292,2,13%,COD
528006,1197,3,0%,COD
528006,1721,4,26%,COD
528007,2039,4,8%,COD
528007,4036,2,3%,COD
528007,1710,1,16%,COD
528007,4904,3,0%,COD
528008,2964,4,2%,COD
528008,2773,4,12%,COD
528008,1955,3,11%,COD
528008,2687,4,3%,COD
528009,3214,3,19%,COD
528009,2367,1,5%,COD
528010,4988,2,3%,COD
528010,3986,1,11%,COD
528011,3937,2,8%,COD
528012,2965,3,11%,COD
528013,3595,2,11%,COD
528013,2919,2,14%,COD
528013,4371,1,10%,COD
528014,4158,3,14%,COD
528014,3271,4,2%,COD
528014,4058,3,13%,COD
528014,2494,1,8%,COD
528015,2811,1,13%,COD
528016,3888,3,9%,COD
528017,2794,3,12%,COD
528017,1206,4,1%,COD
528018,2312,2,10%,COD
528018,4231,3,0%,COD
528019,4082,4,14%,COD
528019,3208,1,10%,COD
528020,1165,1,9%,COD
528020,3942,1,1%,COD
528020,2041,1,3%,COD
528020,4757,4,0%,COD
528020,2507,1,0%,COD
528021,4556,3,8%,COD
528021,4816,2,6%,COD
528021,1105,4,9%,COD
528022,2772,3,9%,COD
528022,3768,1,0%,COD
528022,1448,1,1%,COD
528022,2053,3,9%,COD
528023,1372,2,17%,COD
528023,3917,3,9%,COD
528023,3243,2,21%,COD
528023,1079,3,9%,COD
528024,1242,2,5%,COD
528024,4076,2,0%,COD
528024,1110,1,1%,COD
528025,4908,3,5%,COD
528025,4433,1,6%,COD
528026,2401,4,10%,COD
528026,1725,4,8%,COD
528027,1833,4,0%,COD
528027,2761,3,11%,COD
528027,1376,3,12%,COD
528028,2723,2,12%,COD
528029,2855,2,22%,COD
528029,1350,4,0%,COD
528029,2537,1,0%,COD
528030,1899,3,19%,COD
528031,2828,3,18%,COD
528031,4171,1,0%,COD
528032,3017,3,1%,COD
528032,3838,4,18%,COD
528032,3983,4,17%,COD
528033,3031,3,9%,COD
528033,2436,3,0%,COD
528033,3846,4,8%,COD
528034,3744,2,1%,COD
528034,3756,4,9%,COD
528034,1331,4,9%,COD
528034,4386,3,4%,COD
528035,1520,1,5%,COD
528035,3862,2,11%,COD
528036,3316,3,12%,COD
528036,3865,1,2%,COD
528036,3582,4,8%,COD
528036,2799,1,2%,COD
528037,2582,4,3%,COD
528038,3444,4,18%,COD
528038,4013,4,21%,COD
528038,4850,3,19%,COD
528038,3508,4,14%,COD
528039,4360,4,5%,COD
528039,4959,1,14%,COD
528040,1785,1,10%,COD
528040,4251,2,9%,COD
528040,2524,1,1%,COD
528040,3157,2,8%,COD
528040,4108,4,0%,COD
528041,4300,1,7%,COD
528041,3300,3,9%,COD
528041,2127,1,10%,COD
528041,2772,3,17%,COD
528041,4535,4,0%,COD
528042,2055,1,7%,COD
528043,3236,1,15%,COD
528043,2196,2,10%,COD
528043,4587,3,14%,COD
528043,2712,1,3%,COD
528043,1960,4,2%,COD
528044,4281,4,8%,COD
528044,3477,4,7%,COD
528045,1467,3,9%,COD
528045,2647,3,0%,COD
528045,2156,3,0%,COD
528046,2352,4,9%,COD
528046,1454,4,6%,COD
528046,4739,1,8%,COD
528047,4581,1,11%,COD
528047,3633,3,0%,COD
528047,4141,1,13%,COD
528048,2257,1,11%,COD
528048,2549,1,2%,COD
528048,2567,3,15%,COD
528048,1131,3,9%,COD
528048,4130,1,23%,COD
528049,3332,2,22%,COD
528050,1952,3,6%,COD
528050,3613,4,6%,COD
528050,2733,2,3%,COD
528050,3031,4,11%,COD
528050,1611,4,0%,COD
528051,3060,4,3%,COD
528051,4881,4,3%,COD
528052,2073,2,8%,COD
528052,2414,3,1%,COD
528052,4988,3,17%,COD
528052,1192,3,3%,COD
528052,1189,2,15%,COD
528053,2975,1,15%,COD
528053,1334,4,22%,COD
528053,2123,1,8%,COD
528053,3443,1,14%,COD
528053,3348,2,3%,COD
528054,4475,1,0%,COD
528055,2086,3,11%,COD
528055,3027,4,13%,COD
528055,2305,3,8%,COD
528055,3319,3,11%,COD
528055,3129,4,15%,COD
528056,3669,1,12%,COD
528056,3894,2,11%,COD
528056,3279,2,7%,COD
528057,1773,1,0%,COD
528057,3574,1,0%,COD
528057,3271,2,9%,COD
528058,4597,2,9%,COD
528058,2426,4,0%,COD
528058,2155,4,7%,COD
528059,2979,4,11%,COD
528059,4778,4,12%,COD
528059,1516,1,7%,COD
528059,4558,1,5%,COD
528060,4839,2,5%,COD
528061,4551,1,3%,COD
528061,2288,4,10%,COD
528062,4522,3,5%,COD
528062,3816,1,12%,COD
528062,4966,1,6%,COD
528062,3746,1,1%,COD
528062,3685,1,5%,COD
528063,2721,3,18%,COD
528063,2966,2,2%,COD
528064,4900,2,19%,COD
528064,1065,2,6%,COD
528064,3101,2,9%,COD
528064,2235,2,0%,COD
528065,3030,1,14%,COD
528065,1703,1,10%,COD
528065,4751,2,0%,COD
528065,2082,2,8%,COD
528066,1848,4,29%,COD
528066,3334,3,19%,COD
528066,2147,2,0%,COD
528067,3924,3,3%,COD
528067,2719,1,6%,COD
528067,3864,2,5%,COD
528067,3215,4,4%,COD
528068,4669,4,17%,COD
528069,2799,1,2%,COD
528069,3059,1,10%,COD
528069,4455,2,3%,COD
528070,3728,4,18%,COD
528070,3386,1,17%,COD
528071,2238,1,10%,COD
528072,3638,4,25%,COD
528073,4747,3,9%,COD
528073,4888,4,7%,COD
528073,3289,1,10%,COD
528073,3662,4,8%,COD
528074,1945,4,8%,COD
528074,1909,2,5%,COD
528074,4984,2,5%,COD
528074,3689,2,4%,COD
528075,3465,3,11%,COD
528075,2136,3,14%,COD
528075,2618,2,5%,COD
528075,1784,1,10%,COD
528075,1047,4,17%,COD
528076,1081,1,0%,COD
528076,1380,3,2%,COD
528076,3079,2,19%,COD
528076,3745,3,12%,COD
528077,2573,4,19%,COD
528077,3165,3,21%,COD
528077,1539,4,7%,COD
528077,2836,3,18%,COD
528078,3282,2,2%,COD
528079,4635,1,0%,COD
528079,1719,2,6%,COD
528079,3496,4,0%,COD
528079,2127,3,20%,COD
528079,1218,4,0%,COD
528080,1986,2,7%,COD
528080,3349,1,12%,COD
528080,3336,2,0%,COD
528080,4556,3,7%,COD
528080,2785,2,8%,COD
528081,4182,2,10%,COD
528081,3620,4,5%,COD
528081,1768,3,15%,COD
528082,4829,3,19%,COD
528082,2330,1,13%,COD
528082,1183,3,8%,COD
528083,1925,4,11%,COD
528083,3769,4,1%,COD
528083,3756,3,18%,COD
528083,2014,4,9%,COD
528083,2685,3,11%,COD
528084,4643,1,0%,COD
528084,2917,4,14%,COD
528084,2277,3,0%,COD
528085,2463,1,16%,COD
528085,3625,3,0%,COD
528085,2951,3,14%,COD
528086,1956,3,0%,COD
528086,3439,4,14%,COD
528087,1562,3,13%,COD
528088,2480,4,12%,COD
528088,2629,2,0%,COD
528088,2357,2,11%,COD
528088,1750,2,20%,COD
528088,4548,3,9%,COD
528089,1475,4,2%,COD
528089,4084,4,21%,COD
528090,3015,3,2%,COD
528090,1160,3,8%,COD
528091,1555,4,0%,COD
528091,4583,4,0%,COD
528091,2392,4,13%,COD
528091,3102,1,5%,COD
528092,3546,3,22%,COD
528092,1053,3,3%,COD
528092,2823,2,21%,COD
528092,2161,2,1%,COD
528092,2948,1,0%,COD
528093,2583,2,13%,COD
528094,1486,1,14%,COD
528094,2792,1,2%,COD
528094,3144,4,5%,COD
528094,3688,4,10%,COD
528094,2399,4,13%,COD
528095,4157,1,9%,COD
528095,4276,2,8%,COD
528096,2885,4,11%,COD
528096,3224,4,1%,COD
528096,2403,4,9%,COD
528096,4271,4,0%,COD
528096,3261,1,5%,COD
528097,1831,4,13%,COD
528098,4865,3,0%,COD
528098,2845,3,10%,COD
528098,1407,1,17%,COD
528099,4169,4,13%,COD
528099,3400,4,22%,COD
528099,3873,2,12%,COD
528099,4145,4,16%,COD
528100,3381,1,17%,COD
528101,2057,4,18%,COD
528101,1684,3,4%,COD
528101,4546,1,0%,COD
528101,2667,2,11%,COD
528102,3480,4,7%,COD
528102,3068,4,0%,COD
528102,3624,4,21%,COD
528102,3158,1,15%,COD
528103,3201,4,1%,COD
528103,3618,3,6%,COD
528103,4319,4,7%,COD
528103,3318,3,21%,COD
528104,1117,1,8%,COD
528104,3000,1,0%,COD
528104,1836,2,2%,COD
528104,2533,2,11%,COD
528105,4840,1,20%,COD
528106,2670,3,8%,COD
528107,2188,4,11%,COD
528107,4869,4,4%,COD
528108,3099,4,10%,COD
528109,3997,3,14%,COD
528109,1760,1,0%,COD
528109,3940,2,12%,COD
528109,2351,1,5%,COD
528109,2323,3,14%,COD
528110,3981,4,6%,COD
528111,1854,4,11%,COD
528111,1565,3,8%,COD
528111,3298,2,14%,COD
528112,4741,3,3%,COD
528113,4020,3,9%,COD
528113,2748,1,8%,COD
528113,2335,2,2%,COD
528113,4516,3,0%,COD
528114,1632,4,5%,COD
528114,3212,3,0%,COD
528114,1917,2,7%,COD
528115,1437,1,1%,COD
528115,3141,4,8%,COD
528116,2272,3,13%,COD
528116,3155,3,8%,COD
528117,1161,2,5%,COD
528118,1420,2,8%,COD
528118,1260,2,6%,COD
528118,2497,3,18%,COD
528118,1072,3,6%,COD
528118,1550,1,8%,COD
528119,4310,2,25%,COD
528119,4497,2,0%,COD
528119,1684,1,0%,COD
528120,4952,3,8%,COD
528120,2457,3,8%,COD
528121,3033,4,17%,COD
528121,4071,4,18%,COD
528121,4005,2,6%,COD
528121,1489,2,15%,COD
528122,4520,3,6%,COD
528122,1811,4,12%,COD
528122,4284,4,14%,COD
528123,3950,4,0%,COD
528123,3630,2,8%,COD
528123,4807,4,0%,COD
528123,2102,3,14%,COD
528124,2533,1,7%,COD
528124,1514,1,0%,COD
528124,4062,2,0%,COD
528124,4035,1,10%,COD
528124,1850,3,2%,COD
528125,2489,2,10%,COD
528125,2531,2,17%,COD
528126,1045,3,0%,COD
528127,3305,3,0%,COD
528127,1642,2,14%,COD
528127,4138,3,0%,COD
528128,1625,3,7%,COD
528128,4625,2,12%,COD
528129,1660,3,12%,COD
528129,3852,1,2%,COD
528129,1977,4,1%,COD
528130,1387,2,0%,COD
528130,3964,3,0%,COD
528130,2535,4,7%,COD
528131,2926,1,0%,COD
528131,1713,2,10%,COD
528131,3948,3,5%,COD
528132,3207,1,5%,COD
528132,3192,3,3%,COD
528132,3285,2,12%,COD
528132,1908,4,13%,COD
528133,3065,1,13%,COD
528133,3806,2,11%,COD
528134,3946,4,14%,COD
528134,2273,4,9%,COD
528134,1400,1,9%,COD
528135,4228,3,22%,COD
528136,3342,2,15%,COD
528137,2240,3,1%,COD
528138,3510,2,14%,COD
528138,2899,2,7%,COD
528138,1149,3,3%,COD
528138,4649,3,5%,COD
528139,1808,3,8%,COD
528139,1488,1,10%,COD
528140,4632,3,24%,COD
528141,2441,2,10%,COD
528141,2136,4,4%,COD
528141,4391,4,6%,COD
528141,2393,3,10%,COD
528142,2275,2,13%,COD
528143,1269,4,18%,COD
528143,4515,1,13%,COD
528143,3754,1,9%,COD
528143,3581,2,10%,COD
528144,1806,2,3%,COD
528144,4312,2,4%,COD
528144,4681,1,0%,COD
528145,2920,1,9%,COD
528146,4360,3,10%,COD
528146,3629,4,6%,COD
528146,1861,4,7%,COD
528147,3611,2,0%,COD
528147,2352,4,11%,COD
528147,1046,1,20%,COD
528147,2858,4,0%,COD
528147,4343,2,12%,COD
528148,4960,1,0%,COD
528148,1540,2,4%,COD
528148,4332,1,13%,COD
528149,2278,3,7%,COD
528150,2006,3,7%,COD
528150,3635,1,0%,COD
528150,2873,2,0%,COD
528150,2518,3,14%,COD
528151,3945,3,15%,COD
528152,4696,3,0%,COD
528152,4329,3,0%,COD
528152,3068,2,0%,COD
528153,4454,4,4%,COD
528153,2727,2,12%,COD
528153,4558,1,10%,COD
528153,1830,1,6%,COD
528154,1806,3,17%,COD
528155,1984,1,13%,COD
528155,4582,1,6%,COD
528155,1409,4,10%,COD
528156,4011,4,11%,COD
528156,2574,1,10%,COD
528157,3647,2,15%,COD
528157,1203,3,5%,COD
528157,2989,3,4%,COD
528157,2039,3,3%,COD
528158,4568,2,0%,COD
528158,4964,4,8%,COD
528158,2643,4,12%,COD
528158,4748,3,10%,COD
528159,2634,3,13%,COD
528159,4733,3,0%,COD
528159,2054,2,9%,COD
528160,1656,2,17%,COD
528160,4081,3,11%,COD
528160,4192,4,0%,COD
528160,4007,3,6%,COD
528161,3936,2,9%,COD
528161,4574,2,0%,COD
528161,3945,2,12%,COD
528162,2789,1,16%,COD
528162,3964,4,1%,COD
528162,1302,2,11%,COD
528162,1952,3,23%,COD
528163,1933,1,5%,COD
528164,1532,1,4%,COD
528164,1312,1,5%,COD
528164,4990,2,10%,COD
528164,1314,1,0%,COD
528164,4331,4,7%,COD
528165,4695,1,19%,COD
528165,3563,1,12%,COD
528165,3278,4,22%,COD
528165,2710,2,10%,COD
528166,1718,1,3%,COD
528166,3805,2,11%,COD
528167,1069,3,2%,COD
528167,4515,2,11%,COD
528167,2436,3,13%,COD
528167,2428,1,16%,COD
528168,1001,3,4%,COD
528169,1691,1,3%,COD
528169,1739,4,6%,COD
528170,1360,2,8%,COD
528170,1089,3,6%,COD
528170,4706,1,0%,COD
528170,4610,3,14%,COD
528171,2156,4,6%,COD
528171,4668,2,29%,COD
528172,3215,3,7%,COD
528172,4117,1,1%,COD
528172,4979,1,28%,COD
528173,2270,4,2%,COD
528174,2434,4,11%,COD
528174,4595,1,0%,COD
528174,4760,4,2%,COD
528175,3103,4,13%,COD
528175,2916,2,19%,COD
528176,2081,2,9%,COD
528176,4292,2,10%,COD
528176,4295,2,3%,COD
528177,2255,3,13%,COD
528177,3393,3,0%,COD
528177,3653,4,11%,COD
528177,3253,4,8%,COD
528177,3351,4,12%,COD
528178,4783,2,1%,COD
528178,2179,3,15%,COD
528179,1797,1,10%,COD
528179,2344,4,24%,COD
528179,3706,4,0%,COD
528179,4700,1,14%,COD
528179,4030,2,1%,COD
528180,1660,3,0%,COD
528180,4820,4,14%,COD
528180,1696,4,12%,COD
528181,1399,3,12%,COD
528181,4912,3,10%,COD
528181,1017,3,9%,COD
528182,1316,1,7%,COD
528182,1313,2,22%,COD
528182,2481,2,0%,COD
528182,1826,4,0%,COD
528182,1861,4,10%,COD
528183,3178,3,13%,COD
528183,2220,4,9%,COD
528183,1624,2,12%,COD
528183,1811,2,22%,COD
528184,3342,2,10%,COD
528184,2377,4,12%,COD
528185,3824,2,0%,COD
528185,3481,4,6%,COD
528185,1236,2,6%,COD
528185,1712,1,24%,COD
528185,3139,1,21%,COD
528186,4486,2,10%,COD
528186,1876,4,12%,COD
528187,3772,3,17%,COD
528188,4258,1,12%,COD
528188,4389,4,7%,COD
528188,1167,1,7%,COD
528188,2774,3,15%,COD
528188,4343,2,10%,COD
528189,2661,1,14%,COD
528189,4740,3,7%,COD
528190,3183,4,23%,COD
528190,1867,1,0%,COD
528190,2919,4,10%,COD
528190,4944,2,21%,COD
528190,3810,2,16%,COD
528191,3171,1,0%,COD
528191,2537,2,0%,COD
528192,3154,3,11%,COD
528192,1596,2,0%,COD
528192,4430,2,9%,COD
528192,3845,1,0%,COD
528192,2446,3,8%,COD
528193,4374,2,2%,COD
528193,4618,3,4%,COD
528193,2621,4,13%,COD
528193,2964,4,9%,COD
528193,3365,3,3%,COD
528194,4681,3,9%,COD
528194,4938,2,10%,COD
528195,2986,2,6%,COD
528195,2654,2,0%,COD
528195,3357,1,13%,COD
528195,1069,1,10%,COD
528196,2946,3,10%,COD
528196,1180,2,2%,COD
528196,4162,3,10%,COD
528196,4458,1,12%,COD
528197,2818,2,15%,COD
528197,1518,2,19%,COD
528198,2864,1,19%,COD
528198,4309,4,0%,COD
528198,1754,2,4%,COD
528198,2745,4,10%,COD
528198,3326,4,15%,COD
528199,3214,3,10%,COD
528199,2030,3,5%,COD
528199,4027,1,8%,COD
528200,4811,3,18%,COD
528201,1855,4,16%,COD
528201,1043,2,4%,COD
528201,2606,2,3%,COD
528202,4517,4,13%,COD
528202,2035,3,20%,COD
528202,3557,1,7%,COD
528203,2533,1,0%,COD
528203,3003,2,0%,COD
528203,2686,1,0%,COD
528203,1971,3,12%,COD
528204,2624,1,10%,COD
528205,4136,4,23%,COD
528205,3046,1,0%,COD
528206,3339,3,8%,COD
528206,2947,3,11%,COD
528206,4346,4,12%,COD
528206,1623,2,4%,COD
528207,4507,4,4%,COD
528208,1894,2,15%,COD
528208,3460,1,8%,COD
528208,2438,1,12%,COD
528208,2669,1,0%,COD
528209,2123,2,8%,COD
528209,4487,1,4%,COD
528209,2141,3,8%,COD
528209,3830,2,4%,COD
528209,3855,1,7%,COD
528210,3478,2,10%,COD
528210,4575,1,17%,COD
528210,1961,1,9%,COD
528210,2233,2,11%,COD
528211,3055,4,10%,COD
528211,1674,1,7%,COD
528212,2273,4,7%,COD
528212,3993,2,6%,COD
528213,1344,4,0%,COD
528214,3661,2,3%,COD
528214,3456,3,2%,COD
528214,1058,3,3%,COD
528214,2140,4,4%,COD
528214,3958,2,11%,COD
528215,3313,3,0%,COD
528215,4471,4,20%,COD
528216,1042,2,2%,COD
528216,3382,2,10%,COD
528216,1904,3,14%,COD
528216,4181,4,9%,COD
528216,3792,1,4%,COD
528217,4507,3,7%,COD
528217,3648,1,10%,COD
528217,1768,2,6%,COD
528217,4403,4,11%,COD
528218,1726,1,15%,COD
528218,4864,2,6%,COD
528219,3930,2,20%,COD
528220,2812,2,14%,COD
528220,4170,2,2%,COD
528221,1751,3,10%,COD
528221,1008,3,10%,COD
528221,1802,2,2%,COD
528222,2212,3,6%,COD
528222,2073,2,19%,COD
528222,1503,1,1%,COD
528222,3921,4,8%,COD
528223,2168,3,14%,COD
528223,1600,4,20%,COD
528224,1729,3,0%,COD
528224,4488,2,0%,COD
528224,3814,3,7%,COD
528225,3816,1,14%,COD
528225,4660,1,9%,COD
528225,1064,3,3%,COD
528225,4777,1,0%,COD
528226,2683,3,11%,COD
528226,2708,3,4%,COD
528226,2135,3,11%,COD
528226,2495,3,15%,COD
528227,1715,4,13%,COD
528227,3738,2,16%,COD
528227,2395,1,5%,COD
528227,2090,3,7%,COD
528228,1270,1,21%,COD
528228,3842,1,10%,COD
528229,3138,1,6%,COD
528229,4000,2,5%,COD
528229,4886,3,0%,COD
528230,2951,2,0%,COD
528230,2944,1,7%,COD
528230,3631,4,15%,COD
528230,4765,3,9%,COD
528231,4327,2,5%,COD
528232,2289,3,0%,COD
528233,1825,4,13%,COD
528234,1187,2,5%,COD
528234,2066,1,14%,COD
528234,3121,3,13%,COD
528235,2063,3,14%,COD
528236,4669,4,20%,COD
528236,3221,4,2%,COD
528236,4226,4,6%,COD
528236,4190,4,11%,COD
528237,2089,1,18%,COD
528237,2210,3,19%,COD
528237,4042,3,4%,COD
528237,4095,3,10%,COD
528238,4612,2,5%,COD
528239,1266,3,5%,COD
528239,1369,3,8%,COD
528239,4387,4,10%,COD
528240,1316,3,26%,COD
528240,4178,2,9%,COD
528240,3596,1,22%,COD
528241,3878,4,7%,COD
528242,4926,3,7%,COD
528242,1892,3,5%,COD
528243,1469,1,18%,COD
528243,1050,3,11%,COD
528244,1567,2,14%,COD
528244,1020,4,7%,COD
528245,1845,1,0%,COD
528245,2109,3,2%,COD
528245,2689,2,0%,COD
528246,1024,1,0%,COD
528246,2415,4,7%,COD
528246,1068,1,7%,COD
528247,1441,3,5%,COD
528247,3950,1,0%,COD
528248,4589,2,9%,COD
528248,2875,3,6%,COD
528249,2761,2,15%,COD
528249,4807,4,14%,COD
528249,3277,2,0%,COD
528249,2754,3,0%,COD
528250,3043,3,3%,COD
528250,4890,1,2%,COD
528251,3981,1,12%,COD
528252,2301,4,10%,COD
528252,3005,3,0%,COD
528252,2757,2,2%,COD
528253,3233,1,12%,COD
528253,3702,4,9%,COD
528253,4975,1,0%,COD
528253,4301,2,4%,COD
528254,3527,3,4%,COD
528254,4882,3,13%,COD
528254,1371,3,0%,COD
528254,3843,2,13%,COD
528255,1117,4,3%,COD
528255,4021,4,8%,COD
528255,4221,2,17%,COD
528255,1129,2,20%,COD
528256,1670,3,13%,COD
528256,4412,1,6%,COD
528256,2842,3,12%,COD
528256,2457,4,0%,COD
528257,1905,2,0%,COD
528258,4043,1,9%,COD
528258,1545,3,14%,COD
528258,4053,3,9%,COD
528258,4379,2,10%,COD
528258,3243,4,11%,COD
528259,3307,1,17%,COD
528259,1791,1,9%,COD
528260,3598,4,6%,COD
528261,4407,3,1%,COD
528261,4735,2,10%,COD
528261,1830,4,18%,COD
528262,3615,4,9%,COD
528262,4174,4,0%,COD
528262,2121,4,10%,COD
528262,2779,2,16%,COD
528262,2797,3,4%,COD
528263,3659,2,0%,COD
528263,4134,2,4%,COD
528263,2346,1,28%,COD
528264,3287,2,11%,COD
528264,2028,1,3%,COD
528264,4076,1,9%,COD
528265,2763,2,10%,COD
528266,2158,1,1%,COD
528267,2244,4,10%,COD
528267,3943,1,18%,COD
528267,1626,4,0%,COD
528268,4888,2,7%,COD
528268,1374,4,16%,COD
528268,3669,1,19%,COD
528269,2615,2,14%,COD
528269,4470,2,15%,COD
528269,2286,1,22%,COD
528269,1830,3,7%,COD
528270,1508,4,17%,COD
528270,4014,4,11%,COD
528270,1245,3,1%,COD
528271,2905,1,0%,COD
528271,3348,4,10%,COD
528271,3996,1,7%,COD
528271,3246,2,16%,COD
528271,2312,4,3%,COD
528272,3049,3,13%,COD
528272,1301,2,7%,COD
528272,4100,1,7%,COD
528272,4406,2,11%,COD
528272,4017,3,12%,COD
528273,4428,1,5%,COD
528273,1373,4,18%,COD
528273,4046,2,7%,COD
528274,4668,4,13%,COD
528274,4278,3,6%,COD
528274,2482,3,9%,COD
528274,2534,3,10%,COD
528275,3352,3,6%,COD
528275,3350,2,5%,COD
528275,3967,2,8%,COD
528275,2776,2,1%,COD
528276,2433,1,7%,COD
528276,3162,3,19%,COD
528277,3245,3,21%,COD
528278,1018,4,0%,COD
528278,3608,2,5%,COD
528278,1565,3,8%,COD
528278,3416,4,0%,COD
528279,1037,1,0%,COD
528279,4485,1,10%,COD
528279,2861,1,26%,COD
528279,1404,3,5%,COD
528280,3343,1,9%,COD
528280,4482,4,6%,COD
528281,2560,2,14%,COD
528281,4628,4,0%,COD
528281,1481,3,2%,COD
528282,2346,2,9%,COD
528282,1822,2,16%,COD
528282,2393,4,0%,COD
528283,3883,3,14%,COD
528283,2463,4,9%,COD
528283,2308,3,15%,COD
528283,3589,2,19%,COD
528284,1768,4,1%,COD
528284,2662,1,7%,COD
528285,2229,1,15%,COD
528285,3360,3,10%,COD
528286,3040,4,11%,COD
528286,2400,1,9%,COD
528286,2080,4,2%,COD
528286,3240,2,2%,COD
528287,4077,2,5%,COD
528287,4330,3,7%,COD
528288,3055,1,7%,COD
528289,3315,2,0%,COD
528290,3715,3,15%,COD
528290,1976,1,16%,COD
528290,4890,4,1%,COD
528290,3730,3,16%,COD
528291,2808,3,7%,COD
528291,2280,1,2%,COD
528292,2832,1,2%,COD
528292,1403,2,4%,COD
528293,2330,2,4%,COD
528294,4276,3,5%,COD
528294,1536,4,2%,COD
528294,1658,1,5%,COD
528294,2816,4,10%,COD
528295,4663,3,3%,COD
528295,3770,1,11%,COD
528295,4184,3,10%,COD
528295,2704,4,18%,COD
528295,1094,4,0%,COD
528296,4681,4,4%,COD
528296,1124,4,3%,COD
528296,2906,3,4%,COD
528297,2505,3,11%,COD
528298,4398,4,5%,COD
528298,1083,4,3%,COD
528298,1037,3,9%,COD
528298,4055,4,17%,COD
528299,3674,4,7%,COD
528299,2936,1,17%,COD
528299,2652,2,0%,COD
528299,4726,2,12%,COD
528300,4038,4,0%,COD
528300,2466,2,3%,COD
528300,2852,1,2%,COD
528301,2722,3,5%,COD
528301,1222,4,14%,COD
528301,4972,2,4%,COD
528301,1410,4,19%,COD
528301,3125,1,8%,COD
528302,1141,2,8%,COD
528302,3224,3,3%,COD
528303,1419,4,8%,COD
528303,2329,1,0%,COD
528303,1036,4,16%,COD
528304,3812,2,3%,COD
528304,4326,4,0%,COD
528304,4192,4,6%,COD
528304,4897,2,0%,COD
528305,1852,1,2%,COD
528306,2810,3,9%,COD
528306,1024,4,1%,COD
528307,2933,3,0%,COD
528307,1301,2,1%,COD
528307,3221,1,21%,COD
528308,1271,1,6%,COD
528308,1151,4,4%,COD
528308,3723,2,14%,COD
528309,2368,1,11%,COD
528309,2283,1,8%,COD
528310,4424,2,3%,COD
528311,2007,4,0%,COD
528312,2839,3,5%,COD
528312,1210,4,22%,COD
528312,2041,4,16%,COD
528313,3148,1,17%,COD
528313,2858,2,4%,COD
528313,4813,4,15%,COD
528314,2482,1,11%,COD
528314,2375,2,6%,COD
528315,1957,2,0%,COD
528315,3826,2,0%,COD
528316,2215,4,15%,COD
528316,2149,4,13%,COD
528317,1786,3,0%,COD
528317,4444,4,5%,COD
528317,2507,4,5%,COD
528317,1384,2,3%,COD
528318,2526,2,1%,COD
528318,4271,4,11%,COD
528318,4390,3,2%,COD
528318,3652,1,6%,COD
528318,1727,4,8%,COD
528319,1759,4,10%,COD
